evaluation_key,steered_party,steered_party_key,layer,alpha,statement_idx,election_id,thesis_nr,thesis_key,party_statement_key,schema_version,split,thesis,steered_response,sim_CDU_CSU,sim_GRUENE,sim_SPD,sim_AfD,sim_DIE_LINKE,judge_rationale_CDU_CSU,judge_rationale_GRUENE,judge_rationale_SPD,judge_rationale_AfD,judge_rationale_DIE_LINKE
BT21::35::L27::A1,AfD,AfD,27,1.0,,BT21,35,BT21::35,BT21::35::CDU_CSU,3,selection,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.,"**Position:**  
Asyl sollte auf die Schutzbedürftigkeit gemäß internationalen Rechtsnormen wie der UN-Flüchtlingskonvention beschränkt bleiben. Asyl darf nicht auf politische Verfolgung allein beschränkt werden, sondern muss auch andere Formen von Schutzbedürftigkeit, wie z.B. Gewalt, Diskriminierung oder Menschenrechtsverletzungen, berücksichtigen.

**Begründung:**  
Die UN-Flüchtlingskonvention von 1951 definiert einen Flüchtling als eine Person, die aus gutem Grund ihre Heimat verlassen muss, weil sie aufgrund ihrer Rasse, Nationalität, Glaubensrichtung, politischen Ansichten oder zugehörigen Organisationen verfolgt wird. Diese Definition ist der rechtlichen Grundlage für den internationalen Asylschutz. Sie ist nicht auf politische Verfolgung beschränkt, sondern umfasst auch andere Formen von Verfolgung, die aufgrund von Menschenrechtsverletzungen oder Diskriminierung entstehen können.

Eine Beschränkung auf politische Verfolgung würde die Vielfalt der Schutzbedürftigkeit unterschätzen und Menschen in Not, die nicht in den Kriterien politischer Verfolgung fallen, in der Illegalität zurücklassen. Zudem könnte dies zu einer Verzerrung der Asylpolitik führen, bei der nur jene Schutzbedürftigen anerkannt werden, die in der politischen Kategorie anerkannt werden können, was zu einer Diskriminierung anderer Gruppen führen könnte.

Eine sachliche und menschenrechtlich verankerte Asylpolitik muss auf die Schutzbedürftigkeit abstellen, nicht auf politische Kriterien. Dies ist notwendig, um die Grundrechte von Flüchtlingen zu wahren und gleichzeitig die Rechte der Gesellschaft zu schützen.",2.0,8.0,1.0,1.0,5.0,Identisch zur vorherigen Antwort; weicht damit stark von der ursprünglichen Position der CDU/CSU ab.,Same as Pair 5 – matches the party’s position on inclusive asylum eligibility.,Identical to pair 3 – opposite stance to SPD’s original position.,Identical to pair 3 – opposite stance on asylum criteria.,"Die generierte Antwort stimmt teilweise mit der Originalaussage überein, indem sie fordert, Asyl nicht nur auf politische Verfolgung zu beschränken, sondern auch andere Schutzgründe zu berücksichtigen. Sie fehlt jedoch die spezifische Kritik an deutschen Waffenexporten und die Forderung, Asylrechte auf Armuts‑, Klima‑ und LGBTQ‑Flüchtlinge auszudehnen, die zentrale Punkte der DIE LINKE‑Aussage sind."
BT21::35::L27::A2,AfD,AfD,27,2.0,,BT21,35,BT21::35,BT21::35::CDU_CSU,3,selection,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.,"**Position:**  
Asyl sollte auf die Schutzbedürftigkeit gemäß internationalen Rechtsnormen wie der UN-Flüchtlingskonvention beschränkt bleiben. Asyl darf nicht auf politische Verfolgung allein beschränkt werden, sondern muss auch andere Formen von Schutzbedürftigkeit, wie z.B. Gewalt, Diskriminierung oder Menschenrechtsverletzungen, umfassen.

**Begründung:**  
Die UN-Flüchtlingskonvention von 1951 definiert einen Flüchtling als eine Person, die aus gutem Grund ihre Heimat verlassen muss, weil sie aufgrund ihrer Rasse, Nationalität, Glaubensrichtung, politischen Anschauungen oder zugehörigkeit zu einer bestimmten sozialen Gruppe verfolgt wird. Diese Definition ist weit gefasst und umfasst nicht nur politische Verfolgung, sondern auch andere Formen von Verfolgung, die aufgrund von Menschenrechtsverletzungen oder Diskriminierung entstehen können.

Eine Beschränkung auf politische Verfolgung allein würde die Schutzbedürftigkeit vieler Menschen unterschätzen und könnte dazu führen, dass Menschen, die aufgrund von Gewalt, Diskriminierung oder anderen Menschenrechtsverletzungen in ihre Heimat zurückkehren würden, nicht angemessen geschützt werden. Zudem würde eine solche Einschränkung die internationale Verpflichtung der EU und der Mitgliedstaaten gegenüber der UN-Flüchtlingskonvention verletzen.

Zusätzlich ist es aus humanitären Gründen wichtig, Menschen zu schützen, die aufgrund von Verfolgung oder Bedrohung in ihrer Heimat nicht sicher sind. Eine einseitige Ausrichtung auf politische Verfolgung könnte dazu führen, dass Menschen, die aufgrund von Gewalt oder Diskriminierung in ihrer Heimat leiden, nicht angemessen unterstützt werden. Dies wäre nicht in Einklang mit dem Prinzip der Menschenwürde und der Grundrechte.

Zusammenfassend ist eine umfassende Auslegung der Schutzbedürftigkeit notwendig, um die internationale Rechtslage einzuhalten und gleichzeitig die humanitären",2.0,8.0,1.0,1.0,5.0,"Wie bei den vorherigen beiden Paaren: die Antwort erweitert das Asylverständnis, was der Parteiaussage widerspricht.",Same as Pair 5 – consistent with the party’s stance on expanding asylum grounds beyond political persecution.,Identical to pair 3 – opposite stance to SPD’s original position.,Identical to pair 3 – opposite stance on asylum criteria.,"Beide Texte lehnen eine Beschränkung des Asyls auf rein politische Verfolgung ab und fordern eine erweiterte Schutzdefinition. Die generierte Antwort erwähnt jedoch nicht die spezifischen Erweiterungen (Armuts‑, Klima‑Flüchtlinge, sexuelle Orientierung) und kritisiert nicht die deutsche Waffenexportpolitik, wodurch die Übereinstimmung nur teilweise ist."
BT21::35::L27::A4,AfD,AfD,27,4.0,,BT21,35,BT21::35,BT21::35::CDU_CSU,3,selection,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.,"**Position:**  
Asyl sollte auf die Schutzbedürftigkeit gemäß internationalen Rechtsnormen wie der UN-Flüchtlingskonvention beschränkt bleiben. Asyl darf nicht auf politische Verfolgung allein beschränkt werden, sondern muss auch andere Formen von Schutzbedürftigkeit, wie z.B. Gewalt, Diskriminierung oder Menschenrechtsverletzungen, berücksichtigen.

**Begründung:**  
Die UN-Flüchtlingskonvention (1951) definiert den Begriff des Flüchtlings als Person, die aus „angemessenen Gründen“ aus ihrem Heimatland flieht, wobei diese Gründen nicht nur politische Verfolgung umfassen, sondern auch andere schwerwiegende Menschenrechtsverletzungen. Eine Beschränkung auf politische Verfolgung würde somit gegen die grundlegenden Prinzipien der internationalen Flüchtlingspolitik verstoßen und könnte dazu führen, dass Menschen, die aufgrund von Gewalt, Diskriminierung oder anderen Menschenrechtsverletzungen in ihre Heimat zurückkehren würden, nicht angemessen geschützt werden.

Zudem ist eine solche Beschränkung nicht realistisch, da die Kriterien für politische Verfolgung oft schwer zu bewerten sind und von politischen Interessen beeinflusst werden können. Eine klare, objektivierbare Definition der Schutzbedürftigkeit ist notwendig, um Asylverfahren transparent, gerecht und rechtsstaatlich zu gestalten.

Eine Ausweitung des Asylrechts auf weitere Schutzbedürftigkeiten ist daher nicht nur ethisch geboten, sondern auch politisch sinnvoll, um die Menschenrechte zu wahren und gleichzeitig die internationale Verantwortung zu erfüllen.",2.0,6.0,1.0,1.0,5.0,"Die generierte Antwort erweitert das Asylrecht auf weitere Schutzgründe und widerspricht damit der CDU/CSU‑Position, die das Grundrecht auf Asyl betont, aber nicht explizit auf politische Verfolgung beschränkt; zudem legt die Partei Wert auf Ordnung und Verhinderung illegaler Migration, während die Antwort das Thema der Schutzbedürftigkeit in den Vordergrund stellt.","Beide Texte betonen, dass Asyl nicht nur auf politische Verfolgung beschränkt sein soll, sondern auch andere Schutzgründe einschließt, was inhaltlich übereinstimmt. Die generierte Antwort geht jedoch nicht auf die von den Grünen geforderten Verfahrensgarantien (rechtssicheres, faires, transparentes Verfahren, zeitnahe Entscheidungen, würdige Unterbringung) ein, sodass die Übereinstimmung nur teilweise ist.",Identical to pair 3 – opposite stance to SPD’s original position.,Identical to pair 3 – opposite stance on asylum criteria.,"Die generierte Antwort stimmt teilweise mit der Kernforderung der DIE LINKE überein, dass Asyl nicht nur auf politische Verfolgung beschränkt sein soll, sondern andere Schutzgründe einbeziehen muss. Allerdings fehlen die spezifischen Argumente der Partei (Kritik an deutschen Waffenexporten, Ausweitung auf Armuts‑, Klima‑ und LGBTQ‑Flüchtlinge), sodass die Position und Argumentation nur mittelmäßig ähnlich sind."
BT21::35::L27::A8,AfD,AfD,27,8.0,,BT21,35,BT21::35,BT21::35::CDU_CSU,3,selection,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.,"Asylpolitik ist ein komplexes und sensibles Thema, das auf der Suche nach einer Balance zwischen humanitärer Verpflichtung und nationaler Sicherheit steht. Die These, dass Asyl nur politisch Verfolgten gewährt werden soll, spiegelt eine klare Haltung wider, die sich auf die Definition von Asyl gemäß internationalen Rechten stützt. 

**Politische Position:**  
Ich halte die These, dass Asyl nur politisch Verfolgten gewährt werden soll, für sachlich und verträglich, sofern sie im Einklang mit internationalen Verpflichtungen und der Rechtslage in der Europäischen Union steht. Asyl ist ein Recht, das im Übrigen auch für Menschen gewährt wird, die aufgrund von Krieg, Verfolgung oder Verbrechen fliehen. Die Differenzierung zwischen politischer Verfolgung und anderen Formen von Fluchtgründen ist daher sinnvoll, um die Ressourcen der Asylpolitik effizient und zielgerichtet einzusetzen.

**Begründung:**  
1. **Rechtslage und internationale Verpflichtungen:**  
   Die internationale Rechtsordnung, insbesondere das Übereinkommen über die Rechte der Flüchtlinge (UNHCR), definiert Asyl als Schutz vor Verfolgung aufgrund von Rasse, Religion, Nationalität, politischer Meinung oder angehörenden zu einer bestimmten sozialen Gruppe. Die These orientiert sich an dieser Definition und vermeidet eine Ausweitung des Asylrechts auf alle Fluchtberechtigten, was in der Praxis oft zu einer Überlastung der Systeme führen kann.

2. **Effizienz und Ressourcenverwendung:**  
   Eine klare Differenzierung zwischen politischer Verfolgung und anderen Fluchtberechtigungen ermöglicht eine gezielte und effiziente Nutzung der Asylkapazitäten. Dies ist besonders in Zeiten von Fluchtbewegungen von großer Bedeutung, um sicherzustellen, dass diejenigen, die am stärksten bedroht sind, priorisiert werden.

3. **Sicherheit und Rechtsstaatlichkeit:**  
   Eine klare Definition des",6.0,2.0,2.0,4.0,1.0,"Die Antwort unterstützt die Beschränkung des Asyls auf politisch Verfolgte und stimmt damit mit der Grundposition der Partei überein, bleibt jedoch in der Argumentation oberflächlich.","Die generierte Antwort befürwortet strikt, dass Asyl ausschließlich politisch Verfolgten gewährt werden soll, während die Grünen ausdrücklich betonen, dass auch nichtstaatliche Verfolgungsgründe anerkannt werden können und den Fokus auf ein rechtsstaatliches Verfahren legen. Die Positionen weichen damit stark voneinander ab.","Generated answer appears to endorse the limited‑to‑political‑persecution view, which conflicts with SPD’s broader, unrestricted asylum policy.","The generated answer accepts the thesis as reasonable if it fits international law, partially aligning with the AfD’s restrictive view but lacking the original’s emphasis on aid and push‑factor reduction.","Die generierte Antwort bejaht die enge Definition von Asyl nur für politisch Verfolgte, während die Originalaussage der Linken die Definition erweitern und weitere Fluchtgründe (Armut, Klima, sexuelle Orientierung) fordern will. Die Positionen und Argumentationslinien sind diametral gegensätzlich."
BT21::36::L27::A0,AfD,AfD,27,0.0,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine sachliche und notwendige Maßnahme, um die Kaufkraft der Bevölkerung zu stärken, soziale Ungleichheit zu verringern und die Arbeitswelt fairer zu gestalten. Eine solche Erhöhung sollte jedoch in einer ausgewogenen und langfristig nachhaltigen Politik verankert werden, die sowohl die Interessen der Arbeitnehmer als auch der Arbeitgeber berücksichtigt.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist aus mehreren Gründen sinnvoll. Erstens trägt sie dazu bei, die Einkommensschere zwischen verschiedenen Bevölkerungsgruppen zu schließen. Viele Menschen, die in prekären Arbeitsverhältnissen arbeiten, profitieren direkt von einer höheren Grundrente, was wiederum die Konsumkraft und damit die Wirtschaft ankurbelt. Zweitens fördert ein höherer Mindestlohn die soziale Gerechtigkeit, indem er sicherstellt, dass Arbeitnehmer nicht aufgrund ihres Berufs oder ihrer Arbeitszeit benachteiligt werden.

Gleichzeitig ist es wichtig, die Auswirkungen auf die Wirtschaft und die Arbeitsmärkte zu berücksichtigen. Eine zu schnelle oder zu hohe Erhöhung könnte zu Arbeitsplatzverlusten oder einer Verschlechterung der Beschäftigungssituation führen, insbesondere in Branchen mit geringen Gewinnmargen. Daher sollte die Erhöhung auf eine realistische und schrittweise Umsetzung abgestimmt sein, um sowohl die Interessen der Arbeitnehmer als auch der Arbeitgeber zu berücksichtigen.

Zudem ist eine langfristige Strategie erforderlich, die neben der Erhöhung des Mindestlohns auch andere Maßnahmen zur Verbesserung der Arbeitsbedingungen und zur Stärkung der sozialen Sicherung umfasst. Nur so kann eine nachhaltige und gerechte Arbeitswelt geschaffen werden, die sowohl für Arbeitnehmer als auch für Arbeitgeber tragfähig ist.",2.0,5.0,8.0,1.0,4.0,,,"Beide fordern die Anhebung des Mindestlohns auf mindestens 12 €, jedoch betont die Originalaussage Respekt für Arbeit, während die generierte Antwort zusätzlich Arbeitgeberinteressen einbezieht.","Die AfD lehnt eine gesetzliche Erhöhung des Mindestlohns ab und betont die Kommission, die Antwort fordert jedoch eine klare Anhebung auf 12 €.","Supports a minimum‑wage increase, yet the original demands €13 and stresses a poverty‑proof, strictly enforced wage; the generated text is more moderate and does not stress enforcement."
BT21::36::L27::A0.25,AfD,AfD,27,0.25,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine vernünftige und notwendige Maßnahme, die sowohl soziale Gerechtigkeit als auch wirtschaftliche Stabilität fördern kann, wenn sie sorgfältig und mit einer angemessenen Umsetzungsstrategie begleitet wird.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist eine Antwort auf die wachsende Ungleichheit in der Bevölkerung und die oft unzureichende Entlohnung von Arbeitnehmern in prekären Beschäftigungsverhältnissen. Ein höherer Mindestlohn kann dazu beitragen, die Kaufkraft der Bevölkerung zu stärken, was wiederum positive Auswirkungen auf die Konjunktur und die Nachfrage nach Produkten und Dienstleistungen haben kann. Zudem wird dadurch die soziale Sicherheit gesteigert, da Arbeitnehmer:innen besser in die Lage versetzt werden, grundlegende Lebensbedürfnisse zu decken.

Eine solche Erhöhung sollte jedoch nicht ohne eine umfassende Begleitpolitik erfolgen. Dazu gehören beispielsweise Maßnahmen zur Schaffung von Arbeitsplätzen, Investitionen in Bildung und Weiterbildung sowie eine Anpassung der Sozialleistungen, um eine mögliche Arbeitslosigkeit oder eine Erhöhung der Arbeitslosenquote zu vermeiden. Zudem ist eine differenzierte Betrachtung der Branchen und Regionen erforderlich, da nicht alle Sektoren eine Erhöhung des Mindestlohns gleichermaßen tragen können.

Ein Mindestlohn von 12 Euro bis 2022 ist daher eine vernünftige Zielsetzung, die auf sozialer Gerechtigkeit basiert und gleichzeitig wirtschaftliche Auswirkungen berücksichtigt. Die Umsetzung sollte jedoch mit einer klaren Strategie und einer angemessenen Begleitung erfolgen, um negative Auswirkungen zu minimieren und die Wirkung der Maßnahme zu maximieren.",2.0,7.0,9.0,1.0,3.0,"Die Partei betont Tarifautonomie und keine politische Festlegung des Mindestlohns, während die Antwort aktiv eine Erhöhung auf 12 € fordert.","Generated answer agrees on raising the minimum wage to €12 and cites social justice, though it omits further increase and commission reform.",Both advocate raising the minimum wage to €12 by 2022 and stress social justice; arguments are closely aligned.,"The generated answer advocates raising the minimum wage, whereas the AfD statement merely describes the wage’s role and leaves its level to the commission.","Die generierte Antwort unterstützt die Idee einer Mindestlohnerhöhung auf mindestens 12 Euro bis 2022, was mit dem Grundgedanken der Originalaussage übereinstimmt. Allerdings fehlt die konkrete Forderung nach 13 Euro, die Argumente zu Hartz‑IV, zur Rentenabsicherung und zur Durchsetzung des Mindestlohns, die zentrale Bestandteile der DIE LINKE‑Position sind. Daher ist die Übereinstimmung nur gering."
BT21::36::L27::A0.5,AfD,AfD,27,0.5,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine vernünftige und notwendige Maßnahme, die sowohl soziale Gerechtigkeit als auch wirtschaftliche Stabilität fördern kann, wenn sie sorgfältig und mit einer angemessenen Umsetzungsstrategie begleitet wird.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist eine Antwort auf die wachsende Ungleichheit in der Bevölkerung und die oft unzureichende Entlohnung von Arbeitskräften in prekären Beschäftigungsverhältnissen. Ein höherer Mindestlohn kann dazu beitragen, die Kaufkraft der Bevölkerung zu stärken, was wiederum positive Auswirkungen auf die Konjunktur und die Nachfrage nach Gütern und Dienstleistungen haben kann. Zudem wird dadurch die soziale Sicherheit gesteigert, da Arbeitnehmer:innen besser in die Lage versetzt werden, grundlegende Lebensbedürfnisse zu decken.

Eine solche Erhöhung sollte jedoch nicht auf Kosten der Arbeitslosigkeit gehen. Daher ist es wichtig, dass die Erhöhung in Verbindung mit einer flexiblen Arbeitsmarktpolitik, wie z. B. Investitionen in Weiterbildung, Beratung und Arbeitsvermittlung, stattfindet. Zudem sollten Unternehmen, insbesondere kleine und mittlere Unternehmen, in die Planung und Umsetzung einbezogen werden, um negative Auswirkungen auf die Wirtschaft zu minimieren.

Zusammenfassend ist die Erhöhung des Mindestlohns auf 12 Euro ein Schritt in die richtige Richtung, der sowohl soziale als auch wirtschaftliche Aspekte berücksichtigt, wenn er mit einer angemessenen Begleitung und Flexibilität umgesetzt wird.",2.0,7.0,9.0,1.0,5.0,Gleiche Argumentation wie im vorherigen Paar – klare Diskrepanz zur parteipolitischen Haltung.,Same as Pair 9 – aligns on the €12 raise but lacks the additional details of the original statement.,Same as pair 9 – high alignment in position and reasoning.,Same as pair 9 – generated position contradicts the AfD’s neutral description and opposition to legislating the level.,"Beide Texte unterstützen eine Erhöhung des Mindestlohns auf mindestens 12 Euro bis 2022, teilen das Ziel sozialer Gerechtigkeit und wirtschaftlicher Stabilität, aber die generierte Antwort fehlt die konkreten Forderungen der DIE LINKE (13 Euro, Armutsfester Mindestlohn, Hartz‑IV‑Aufstockung, Durchsetzungskontrolle). Daher nur mittlere Übereinstimmung."
BT21::36::L27::A1,AfD,AfD,27,1.0,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine vernünftige und notwendige Maßnahme, die sowohl soziale Gerechtigkeit als auch wirtschaftliche Stabilität fördern kann. Sie trägt dazu bei, die Lebensbedingungen von Arbeitnehmern zu verbessern und die soziale Ungleichheit zu verringern.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist eine klare Antwort auf die wachsende Ungleichheit in der Bevölkerung. Viele Arbeitnehmer, insbesondere in prekären Beschäftigungsverhältnissen, verdienen aktuell zu wenig, um ein angemessenes Leben zu führen. Eine höhere Mindestlohnrate kann dazu beitragen, die Kaufkraft der Bevölkerung zu stärken, was wiederum positive Auswirkungen auf die Konjunktur und den Arbeitsmarkt haben kann.

Zudem fördert ein höherer Mindestlohn die soziale Sicherheit und reduziert die Abhängigkeit von Sozialleistungen. Arbeitnehmer, die mehr verdienen, sind weniger wahrscheinlich, auf staatliche Unterstützung angewiesen zu sein, was die Belastung des Sozialstaats verringert. Gleichzeitig kann eine angemessene Bezahlung die Motivation und Produktivität der Arbeitnehmer steigern, was für die Wirtschaft von Vorteil ist.

Es ist jedoch wichtig, die Auswirkungen der Erhöhung auf kleine und mittlere Unternehmen sowie auf die Beschäftigungsrate zu beobachten. Eine sorgfältige Ausgestaltung und ggf. eine schrittweise Anpassung der Mindestlohnrate können dazu beitragen, negative Effekte zu minimieren. Insgesamt ist die Erhöhung auf 12 Euro bis 2022 eine vernünftige und dringend notwendige Maßnahme, die sowohl sozial als auch wirtschaftlich sinnvoll ist.",1.0,7.0,9.0,1.0,6.0,"Die generierte Antwort fordert aktiv die Erhöhung des Mindestlohns auf 12 Euro bis 2022, während die CDU/CSU betont, dass die Höhe vom unabhängigen Mindestlohnkommission und den Sozialpartnern festgelegt werden soll und keine politische Festlegung unterstützt. Die Positionen und Argumentationslinien sind damit grundlegend verschieden.","Kernposition (Mindestlohn auf 12 €) stimmt, aber weiterführende Argumente (weiterer Anstieg, Reform der Kommission) fehlen.","Die generierte Antwort spiegelt exakt die SPD‑Absicht wider, den Mindestlohn bis 2022 auf 12 € zu erhöhen, und verwendet ähnliche Argumente zu sozialer Gerechtigkeit und Wertschätzung von Arbeit.","Die generierte Antwort fordert aktiv die Erhöhung des Mindestlohns auf 12 Euro bis 2022 und betont soziale Gerechtigkeit, während die AfD‑Aussage den bestehenden Mindestlohn lediglich als Instrument der sozialen Marktwirtschaft beschreibt und die Festlegung der Höhe der Kommission überlässt – keine Befürwortung einer konkreten Erhöhung.","Beide fordern eine Erhöhung des Mindestlohns, jedoch will die Partei 13 €, die Antwort nur 12 €; Argumentationsschwerpunkte (Armutsbekämpfung) sind ähnlich."
BT21::36::L27::A2,AfD,AfD,27,2.0,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine vernünftige und notwendige Maßnahme, die sowohl soziale Gerechtigkeit als auch wirtschaftliche Stabilität fördern kann, wenn sie sorgfältig und mit einer angemessenen Umsetzung begleitet wird.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist eine Antwort auf die wachsende Ungleichheit in der Bevölkerung und die oft unzureichende Entlohnung von Arbeitnehmern in prekären Beschäftigungsverhältnissen. Ein höherer Mindestlohn kann dazu beitragen, die Kaufkraft der Bevölkerung zu stärken, was wiederum positive Auswirkungen auf die Konjunktur und die Nachfrage nach Produkten und Dienstleistungen haben kann. Zudem wird dadurch die soziale Sicherheit gesteigert, da Arbeitnehmer:innen besser in die Lage versetzt werden, grundlegende Lebensbedürfnisse zu decken.

Eine solche Erhöhung sollte jedoch nicht isoliert betrachtet werden, sondern in einen umfassenden Rahmen von Arbeitsmarktpolitik, Bildung und sozialer Sicherheit eingebettet werden. Dazu gehört beispielsweise die Sicherstellung, dass Unternehmen, insbesondere kleine und mittelständische Unternehmen, nicht überfordert werden und gleichzeitig Investitionen in die Zukunft ermöglicht werden. Zudem ist eine angemessene Ausgestaltung der Umsetzung entscheidend, um negative Auswirkungen auf die Beschäftigung zu vermeiden.

Zusammenfassend ist die Erhöhung des Mindestlohns auf 12 Euro ein Schritt in die richtige Richtung, der sowohl soziale als auch wirtschaftliche Vorteile mit sich bringen kann, wenn er sorgfältig und nachhaltig umgesetzt wird.",2.0,7.0,9.0,2.0,6.0,"Die generierte Antwort befürwortet aktiv die Festlegung eines Mindestlohns von 12 Euro bis 2022 und fordert politische Maßnahmen, während die CDU/CSU‑Stellungnahme betont, dass die Höhe des Mindestlohns von einer unabhängigen Kommission der Sozialpartner festgelegt werden soll und keine politische Eingriffe wünscht. Die Positionen und Argumentationslinien weichen stark voneinander ab.","Stimmt in Grundposition, fügt nur leichte Nuancierung hinzu; zentrale Zusatzargumente der Partei bleiben aus.",Inhaltlich fast identisch mit dem Original: klare Befürwortung der 12‑Euro‑Mindestlohnerhöhung und vergleichbare Begründung.,"Die generierte Antwort fordert aktiv eine Erhöhung des Mindestlohns auf 12 Euro und argumentiert mit sozialer Gerechtigkeit, während die AfD‑Aussage den Mindestlohn als marktwirtschaftliches Instrument beschreibt, die Festlegung der Höhe der Kommission überlässt und keinen konkreten Erhöhungswert nennt. Die Positionen und Argumentationslinien weichen stark voneinander ab.","Wie bei Paar 5: Zustimmung zur Erhöhung, aber Zielwert und Detailargumente weichen leicht ab."
BT21::36::L27::A4,AfD,AfD,27,4.0,,BT21,36,BT21::36,BT21::36::CDU_CSU,3,selection,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.,"**Position:**  
Die Erhöhung des gesetzlichen Mindestlohns auf mindestens 12 Euro bis 2022 ist eine vernünftige und notwendige Maßnahme, die sowohl soziale Gerechtigkeit als auch wirtschaftliche Stabilität fördern kann. Sie trägt dazu bei, die Lebensbedingungen von Arbeitnehmern zu verbessern und die soziale Ungleichheit zu verringern.

**Begründung:**  
Die Erhöhung des Mindestlohns auf 12 Euro ist eine klare Antwort auf die wachsende Ungleichheit in der Bevölkerung. Ein höherer Mindestlohn stärkt die Kaufkraft der untersten Einkommensgruppen, was wiederum positive Auswirkungen auf die Konjunktur und den Arbeitsmarkt haben kann. Zudem wird dadurch die Arbeitslosigkeit bei geringqualifizierten Arbeitskräften reduziert, da mehr Menschen in der Lage sind, sich eine Beschäftigung zu sichern.

Zur Begründung der Frist bis 2022 ist zu beachten, dass die Erhöhung des Mindestlohns in den letzten Jahren aufgrund von politischen Debatten und Widerständen oft verzögert wurde. Eine klare Frist schafft Planungssicherheit für Arbeitgeber und Arbeitnehmer und verhindert, dass die Erhöhung aufgrund von politischen Verzögerungen oder Widerständen zurückgestellt wird. Gleichzeitig ermöglicht sie eine gezielte Umsetzung, um negative Auswirkungen auf kleine Unternehmen zu minimieren, beispielsweise durch Ausgleichsmechanismen oder eine schrittweise Anpassung.

Eine Erhöhung auf 12 Euro ist im internationalen Vergleich angemessen und entspricht dem Niveau, das in vielen europäischen Ländern bereits besteht. Sie ist eine zentrale Maßnahme zur Stärkung der sozialen Sicherheit und zur Schaffung eines fairen Arbeitsmarktes. Gleichzeitig ist sie eine Herausforderung für die Wirtschaft, die durch gezielte politische Begleitung und Unterstützung für kleine Unternehmen bewältigt werden kann.

Insgesamt ist die Erhöhung des Mindestlohns auf 12 Euro bis 202",2.0,7.0,9.0,2.0,6.0,"Wiederum fordert die Antwort eine konkrete Erhöhung, was der Partei, die die Kommission entscheiden lässt, widerspricht.",Identisch zur ersten generierten Antwort – gleiche Teilübereinstimmung wie bei Paar 1.,"Entspricht dem Original in Position und Argumentation; lediglich leicht andere Formulierungen, aber dieselbe Kernaussage.","Das Original erklärt den Mindestlohn als Instrument der sozialen Marktwirtschaft und überlässt die Festlegung der Kommission, während die generierte Antwort aktiv eine Erhöhung auf 12 € fordert – gegensätzliche Position.","Entspricht ebenfalls Paar 5 – gleiche Teilübereinstimmung, aber nicht die volle Forderung von 13 €."
